day,user_id,group_id,exp_metric_id,numerator,denominator
2023-12-18,1113735241673975943,1,7,2.0,1.0
2023-12-18,1114484591702901881,0,0,0.0,0.0
2023-12-18,1114484591702901881,0,1,0.0,0.0
2023-12-18,1114484591702901881,0,2,0.0,0.0
2023-12-18,1114484591702901881,0,3,0.0,3.0
2023-12-18,1114484591702901881,0,4,2.0,0.0
2023-12-18,1114484591702901881,0,5,0.0,0.0
2023-12-18,1114484591702901881,0,6,3.0,0.0
2023-12-18,1114484591702901881,0,7,3.0,3.0
2023-12-18,1114864481694688328,0,0,0.0,0.0
2023-12-18,1114864481694688328,0,1,0.0,0.0
2023-12-18,1114864481694688328,0,2,0.0,0.0
2023-12-18,1114864481694688328,0,3,0.0,1.0
2023-12-18,1114864481694688328,0,4,1.0,0.0
2023-12-18,1114864481694688328,0,5,0.0,0.0
2023-12-18,1114864481694688328,0,6,6.0,0.0
2023-12-18,1114864481694688328,0,7,6.0,1.0
2023-12-18,1117983571693146452,1,0,0.0,0.0
2023-12-18,1117983571693146452,1,1,0.0,0.0
2023-12-18,1117983571693146452,1,2,0.0,0.0
2023-12-18,1117983571693146452,1,3,0.0,2.0
2023-12-18,1117983571693146452,1,4,2.0,0.0
2023-12-18,1117983571693146452,1,5,0.0,0.0
2023-12-18,1117983571693146452,1,6,3.0,0.0
2023-12-18,1117983571693146452,1,7,3.0,2.0
2023-12-18,1119316081694774681,0,0,0.0,0.0
2023-12-18,1119316081694774681,0,1,0.0,0.0
2023-12-18,1119316081694774681,0,2,0.0,0.0
2023-12-18,1119316081694774681,0,3,0.0,1.0
2023-12-18,1119316081694774681,0,4,1.0,0.0
2023-12-18,1119316081694774681,0,5,0.0,0.0
2023-12-18,1119316081694774681,0,6,1.0,0.0
2023-12-18,1119316081694774681,0,7,1.0,1.0
2023-12-18,1119922951695447305,1,0,0.0,0.0
2023-12-18,1119922951695447305,1,1,0.0,0.0
2023-12-18,1119922951695447305,1,2,0.0,0.0
2023-12-18,1119922951695447305,1,3,0.0,3.0
2023-12-18,1119922951695447305,1,4,2.0,0.0
2023-12-18,1119922951695447305,1,5,0.0,0.0
2023-12-18,1119922951695447305,1,6,2.0,0.0
2023-12-18,1119922951695447305,1,7,2.0,3.0
2023-12-18,1121407771702248556,0,0,0.0,0.0
2023-12-18,1121407771702248556,0,1,0.0,0.0
2023-12-18,1121407771702248556,0,2,0.0,0.0
2023-12-18,1121407771702248556,0,3,0.0,6.0
2023-12-18,1121407771702248556,0,4,6.0,0.0
2023-12-18,1121407771702248556,0,5,0.0,0.0
2023-12-18,1121407771702248556,0,6,13.0,0.0
2023-12-18,1121407771702248556,0,7,13.0,6.0
2023-12-18,1121648031699277008,0,0,0.0,0.0
2023-12-18,1121648031699277008,0,1,0.0,0.0
2023-12-18,1121648031699277008,0,2,0.0,0.0
2023-12-18,1121648031699277008,0,3,0.0,2.0
2023-12-18,1121648031699277008,0,4,1.0,0.0
2023-12-18,1121648031699277008,0,5,0.0,0.0
2023-12-18,1121648031699277008,0,6,1.0,0.0
2023-12-18,1121648031699277008,0,7,1.0,2.0
2023-12-18,1121771181698571867,1,0,0.0,0.0
2023-12-18,1121771181698571867,1,1,0.0,0.0
2023-12-18,1121771181698571867,1,2,0.0,0.0
2023-12-18,1121771181698571867,1,3,0.0,4.0
2023-12-18,1121771181698571867,1,4,4.0,0.0
2023-12-18,1121771181698571867,1,5,0.0,0.0
2023-12-18,1121771181698571867,1,6,2.0,0.0
2023-12-18,1121771181698571867,1,7,2.0,4.0
2023-12-18,1121831701682786799,1,0,0.0,0.0
2023-12-18,1121831701682786799,1,1,0.0,0.0
2023-12-18,1121831701682786799,1,2,0.0,0.0
2023-12-18,1121831701682786799,1,3,0.0,3.0
2023-12-18,1121831701682786799,1,4,2.0,0.0
2023-12-18,1121831701682786799,1,5,0.0,0.0
2023-12-18,1121831701682786799,1,6,5.0,0.0
2023-12-18,1121831701682786799,1,7,5.0,3.0
2023-12-18,1121930531684766032,1,0,0.0,0.0
2023-12-18,1121930531684766032,1,1,0.0,0.0
2023-12-18,1121930531684766032,1,2,0.0,0.0
2023-12-18,1121930531684766032,1,3,0.0,2.0
2023-12-18,1121930531684766032,1,4,2.0,0.0
2023-12-18,1121930531684766032,1,5,0.0,0.0
2023-12-18,1121930531684766032,1,6,5.0,0.0
2023-12-18,1121930531684766032,1,7,5.0,2.0
2023-12-18,1128287831702900610,1,0,0.0,0.0
2023-12-18,1128287831702900610,1,1,0.0,0.0
2023-12-18,1128287831702900610,1,2,0.0,0.0
2023-12-18,1128287831702900610,1,3,0.0,2.0
2023-12-18,1128287831702900610,1,4,2.0,0.0
2023-12-18,1128287831702900610,1,5,0.0,0.0
2023-12-18,1128287831702900610,1,6,4.0,0.0
2023-12-18,1128287831702900610,1,7,4.0,2.0
2023-12-18,1128855661702391599,0,0,0.0,0.0
2023-12-18,1128855661702391599,0,1,0.0,0.0
2023-12-18,1128855661702391599,0,2,0.0,0.0
2023-12-18,1128855661702391599,0,3,0.0,1.0
2023-12-18,1128855661702391599,0,4,1.0,0.0
2023-12-18,1128855661702391599,0,5,0.0,0.0
2023-12-18,1128855661702391599,0,6,1.0,0.0
2023-12-18,1128855661702391599,0,7,1.0,1.0
2023-12-18,1128983191676495389,1,0,0.0,0.0
2023-12-18,1128983191676495389,1,1,0.0,0.0
2023-12-18,1128983191676495389,1,2,0.0,0.0
2023-12-18,1128983191676495389,1,3,0.0,2.0
2023-12-18,1128983191676495389,1,4,2.0,0.0
2023-12-18,1128983191676495389,1,5,0.0,0.0
2023-12-18,1128983191676495389,1,6,5.0,0.0
2023-12-18,1128983191676495389,1,7,5.0,2.0
2023-12-18,1133339651702883471,1,0,0.0,0.0
2023-12-18,1133339651702883471,1,1,0.0,0.0
2023-12-18,1133339651702883471,1,2,0.0,0.0
2023-12-18,1133339651702883471,1,3,0.0,2.0
2023-12-18,1133339651702883471,1,4,2.0,0.0
2023-12-18,1133339651702883471,1,5,0.0,0.0
2023-12-18,1133339651702883471,1,6,2.0,0.0
2023-12-18,1133339651702883471,1,7,2.0,2.0
2023-12-18,1135496121683650784,1,0,0.0,0.0
2023-12-18,1135496121683650784,1,1,0.0,0.0
2023-12-18,1135496121683650784,1,2,0.0,0.0
2023-12-18,1135496121683650784,1,3,0.0,1.0
2023-12-18,1135496121683650784,1,4,1.0,0.0
2023-12-18,1135496121683650784,1,5,0.0,0.0
2023-12-18,1135496121683650784,1,6,0.0,0.0
2023-12-18,1135496121683650784,1,7,0.0,1.0
2023-12-18,1139081291702518750,0,0,988.25226,0.0
2023-12-18,1139081291702518750,0,1,2.0,0.0
2023-12-18,1139081291702518750,0,2,988.25226,2.0
2023-12-18,1139081291702518750,0,3,2.0,8.0
2023-12-18,1139081291702518750,0,4,8.0,0.0
2023-12-18,1139081291702518750,0,5,3.0,0.0
2023-12-18,1139081291702518750,0,6,24.0,0.0
2023-12-18,1139081291702518750,0,7,24.0,8.0
2023-12-18,1139757961701767610,0,0,0.0,0.0
2023-12-18,1139757961701767610,0,1,0.0,0.0
2023-12-18,1139757961701767610,0,2,0.0,0.0
2023-12-18,1139757961701767610,0,3,0.0,2.0
2023-12-18,1139757961701767610,0,4,1.0,0.0
2023-12-18,1139757961701767610,0,5,0.0,0.0
2023-12-18,1139757961701767610,0,6,1.0,0.0
2023-12-18,1139757961701767610,0,7,1.0,2.0
2023-12-18,1141283291694497991,1,0,0.0,0.0
2023-12-18,1141283291694497991,1,1,0.0,0.0
2023-12-18,1141283291694497991,1,2,0.0,0.0
2023-12-18,1141283291694497991,1,3,0.0,2.0
2023-12-18,1141283291694497991,1,4,1.0,0.0
2023-12-18,1141283291694497991,1,5,0.0,0.0
2023-12-18,1141283291694497991,1,6,1.0,0.0
2023-12-18,1141283291694497991,1,7,1.0,2.0
2023-12-18,1141962651693747338,0,0,0.0,0.0
2023-12-18,1141962651693747338,0,1,0.0,0.0
2023-12-18,1141962651693747338,0,2,0.0,0.0
2023-12-18,1141962651693747338,0,3,0.0,2.0
2023-12-18,1141962651693747338,0,4,2.0,0.0
2023-12-18,1141962651693747338,0,5,0.0,0.0
2023-12-18,1141962651693747338,0,6,2.0,0.0
2023-12-18,1141962651693747338,0,7,2.0,2.0
2023-12-18,1143271921698238810,0,0,0.0,0.0
2023-12-18,1143271921698238810,0,1,0.0,0.0
2023-12-18,1143271921698238810,0,2,0.0,0.0
2023-12-18,1143271921698238810,0,3,0.0,1.0
2023-12-18,1143271921698238810,0,4,1.0,0.0
2023-12-18,1143271921698238810,0,5,0.0,0.0
2023-12-18,1143271921698238810,0,6,0.0,0.0
2023-12-18,1143271921698238810,0,7,0.0,1.0
2023-12-18,1143299851688061125,1,0,0.0,0.0
2023-12-18,1143299851688061125,1,1,0.0,0.0
2023-12-18,1143299851688061125,1,2,0.0,0.0
2023-12-18,1143299851688061125,1,3,0.0,3.0
2023-12-18,1143299851688061125,1,4,2.0,0.0
2023-12-18,1143299851688061125,1,5,0.0,0.0
2023-12-18,1143299851688061125,1,6,2.0,0.0
2023-12-18,1143299851688061125,1,7,2.0,3.0
2023-12-18,1144749891702159376,0,0,0.0,0.0
2023-12-18,1144749891702159376,0,1,0.0,0.0
2023-12-18,1144749891702159376,0,2,0.0,0.0
2023-12-18,1144749891702159376,0,3,0.0,1.0
2023-12-18,1144749891702159376,0,4,1.0,0.0
2023-12-18,1144749891702159376,0,5,0.0,0.0
2023-12-18,1144749891702159376,0,6,1.0,0.0
2023-12-18,1144749891702159376,0,7,1.0,1.0
2023-12-18,1145180091695113140,1,0,0.0,0.0
2023-12-18,1145180091695113140,1,1,0.0,0.0
2023-12-18,1145180091695113140,1,2,0.0,0.0
2023-12-18,1145180091695113140,1,3,0.0,4.0
2023-12-18,1145180091695113140,1,4,4.0,0.0
2023-12-18,1145180091695113140,1,5,0.0,0.0
2023-12-18,1145180091695113140,1,6,4.0,0.0
2023-12-18,1145180091695113140,1,7,4.0,4.0
2023-12-18,1145192111702914392,0,0,0.0,0.0
2023-12-18,1145192111702914392,0,1,0.0,0.0
2023-12-18,1145192111702914392,0,2,0.0,0.0
2023-12-18,1145192111702914392,0,3,0.0,3.0
2023-12-18,1145192111702914392,0,4,2.0,0.0
2023-12-18,1145192111702914392,0,5,0.0,0.0
2023-12-18,1145192111702914392,0,6,3.0,0.0
2023-12-18,1145192111702914392,0,7,3.0,3.0
2023-12-18,1145597861699275255,1,0,0.0,0.0
2023-12-18,1145597861699275255,1,1,0.0,0.0
2023-12-18,1145597861699275255,1,2,0.0,0.0
2023-12-18,1145597861699275255,1,3,0.0,1.0
2023-12-18,1145597861699275255,1,4,1.0,0.0
2023-12-18,1145597861699275255,1,5,0.0,0.0
2023-12-18,1145597861699275255,1,6,3.0,0.0
2023-12-18,1145597861699275255,1,7,3.0,1.0
2023-12-18,1145755511701520638,0,0,0.0,0.0
2023-12-18,1145755511701520638,0,1,0.0,0.0
2023-12-18,1145755511701520638,0,2,0.0,0.0
2023-12-18,1145755511701520638,0,3,0.0,1.0
2023-12-18,1145755511701520638,0,4,1.0,0.0
2023-12-18,1145755511701520638,0,5,0.0,0.0
2023-12-18,1145755511701520638,0,6,2.0,0.0
2023-12-18,1145755511701520638,0,7,2.0,1.0
2023-12-18,1146465711701509884,0,0,0.0,0.0
2023-12-18,1146465711701509884,0,1,0.0,0.0
2023-12-18,1146465711701509884,0,2,0.0,0.0
2023-12-18,1146465711701509884,0,3,0.0,4.0
2023-12-18,1146465711701509884,0,4,4.0,0.0
2023-12-18,1146465711701509884,0,5,2.0,0.0
2023-12-18,1146465711701509884,0,6,54.0,0.0
2023-12-18,1146465711701509884,0,7,54.0,4.0
2023-12-18,1146823901682605173,0,0,0.0,0.0
2023-12-18,1146823901682605173,0,1,0.0,0.0
2023-12-18,1146823901682605173,0,2,0.0,0.0
2023-12-18,1146823901682605173,0,3,0.0,1.0
2023-12-18,1146823901682605173,0,4,1.0,0.0
2023-12-18,1146823901682605173,0,5,0.0,0.0
2023-12-18,1146823901682605173,0,6,5.0,0.0
2023-12-18,1146823901682605173,0,7,5.0,1.0
2023-12-18,1146839291697098876,0,0,0.0,0.0
2023-12-18,1146839291697098876,0,1,0.0,0.0
2023-12-18,1146839291697098876,0,2,0.0,0.0
2023-12-18,1146839291697098876,0,3,0.0,1.0
2023-12-18,1146839291697098876,0,4,1.0,0.0
2023-12-18,1146839291697098876,0,5,0.0,0.0
2023-12-18,1146839291697098876,0,6,1.0,0.0
2023-12-18,1146839291697098876,0,7,1.0,1.0
2023-12-18,1147113111702833520,1,0,0.0,0.0
2023-12-18,1147113111702833520,1,1,0.0,0.0
2023-12-18,1147113111702833520,1,2,0.0,0.0
2023-12-18,1147113111702833520,1,3,0.0,2.0
2023-12-18,1147113111702833520,1,4,2.0,0.0
2023-12-18,1147113111702833520,1,5,0.0,0.0
2023-12-18,1147113111702833520,1,6,2.0,0.0
2023-12-18,1147113111702833520,1,7,2.0,2.0
2023-12-18,1148417011691500412,1,0,0.0,0.0
2023-12-18,1148417011691500412,1,1,0.0,0.0
2023-12-18,1148417011691500412,1,2,0.0,0.0
2023-12-18,1148417011691500412,1,3,0.0,2.0
2023-12-18,1148417011691500412,1,4,2.0,0.0
2023-12-18,1148417011691500412,1,5,0.0,0.0
2023-12-18,1148417011691500412,1,6,6.0,0.0
2023-12-18,1148417011691500412,1,7,6.0,2.0
2023-12-18,1148481741698780211,1,0,0.0,0.0
2023-12-18,1148481741698780211,1,1,0.0,0.0
2023-12-18,1148481741698780211,1,2,0.0,0.0
2023-12-18,1148481741698780211,1,3,0.0,1.0
2023-12-18,1148481741698780211,1,4,1.0,0.0
2023-12-18,1148481741698780211,1,5,0.0,0.0
2023-12-18,1148481741698780211,1,6,2.0,0.0
2023-12-18,1148481741698780211,1,7,2.0,1.0
2023-12-18,1149142671688972686,0,0,0.0,0.0
2023-12-18,1149142671688972686,0,1,0.0,0.0
2023-12-18,1149142671688972686,0,2,0.0,0.0
2023-12-18,1149142671688972686,0,3,0.0,4.0
2023-12-18,1149142671688972686,0,4,4.0,0.0
2023-12-18,1149142671688972686,0,5,4.0,0.0
2023-12-18,1149142671688972686,0,6,220.0,0.0
2023-12-18,1149142671688972686,0,7,220.0,4.0
2023-12-18,1149162451692024799,1,0,0.0,0.0
2023-12-18,1149162451692024799,1,1,0.0,0.0
2023-12-18,1149162451692024799,1,2,0.0,0.0
2023-12-18,1149162451692024799,1,3,0.0,1.0
2023-12-18,1149162451692024799,1,4,1.0,0.0
2023-12-18,1149162451692024799,1,5,0.0,0.0
2023-12-18,1149162451692024799,1,6,2.0,0.0
2023-12-18,1149162451692024799,1,7,2.0,1.0
2023-12-18,1150035221687525983,0,0,0.0,0.0
2023-12-18,1150035221687525983,0,1,0.0,0.0
2023-12-18,1150035221687525983,0,2,0.0,0.0
2023-12-18,1150035221687525983,0,3,0.0,1.0
2023-12-18,1150035221687525983,0,4,1.0,0.0
2023-12-18,1150035221687525983,0,5,0.0,0.0
2023-12-18,1150035221687525983,0,6,4.0,0.0
2023-12-18,1150035221687525983,0,7,4.0,1.0
2023-12-18,1150583331692718357,0,0,0.0,0.0
2023-12-18,1150583331692718357,0,1,0.0,0.0
2023-12-18,1150583331692718357,0,2,0.0,0.0
2023-12-18,1150583331692718357,0,3,0.0,1.0
2023-12-18,1150583331692718357,0,4,1.0,0.0
2023-12-18,1150583331692718357,0,5,0.0,0.0
2023-12-18,1150583331692718357,0,6,1.0,0.0
2023-12-18,1150583331692718357,0,7,1.0,1.0
2023-12-18,1152125201700509133,0,0,0.0,0.0
2023-12-18,1152125201700509133,0,1,0.0,0.0
2023-12-18,1152125201700509133,0,2,0.0,0.0
2023-12-18,1152125201700509133,0,3,0.0,1.0
2023-12-18,1152125201700509133,0,4,1.0,0.0
2023-12-18,1152125201700509133,0,5,0.0,0.0
2023-12-18,1152125201700509133,0,6,1.0,0.0
2023-12-18,1152125201700509133,0,7,1.0,1.0
2023-12-18,1152560541695531898,0,0,0.0,0.0
2023-12-18,1152560541695531898,0,1,0.0,0.0
2023-12-18,1152560541695531898,0,2,0.0,0.0
2023-12-18,1152560541695531898,0,3,0.0,1.0
2023-12-18,1152560541695531898,0,4,1.0,0.0
2023-12-18,1152560541695531898,0,5,0.0,0.0
2023-12-18,1152560541695531898,0,6,1.0,0.0
2023-12-18,1152560541695531898,0,7,1.0,1.0
2023-12-18,1152949181700383743,0,0,0.0,0.0
2023-12-18,1152949181700383743,0,1,0.0,0.0
2023-12-18,1152949181700383743,0,2,0.0,0.0
2023-12-18,1152949181700383743,0,3,0.0,4.0
2023-12-18,1152949181700383743,0,4,4.0,0.0
2023-12-18,1152949181700383743,0,5,0.0,0.0
2023-12-18,1152949181700383743,0,6,6.0,0.0
2023-12-18,1152949181700383743,0,7,6.0,4.0
2023-12-18,1155353711702745377,0,0,0.0,0.0
2023-12-18,1155353711702745377,0,1,0.0,0.0
2023-12-18,1155353711702745377,0,2,0.0,0.0
2023-12-18,1155353711702745377,0,3,0.0,1.0
2023-12-18,1155353711702745377,0,4,1.0,0.0
2023-12-18,1155353711702745377,0,5,0.0,0.0
2023-12-18,1155353711702745377,0,6,0.0,0.0
2023-12-18,1155353711702745377,0,7,0.0,1.0
2023-12-18,1155629781676976109,1,0,0.0,0.0
2023-12-18,1155629781676976109,1,1,0.0,0.0
2023-12-18,1155629781676976109,1,2,0.0,0.0
2023-12-18,1155629781676976109,1,3,0.0,6.0
2023-12-18,1155629781676976109,1,4,6.0,0.0
2023-12-18,1155629781676976109,1,5,0.0,0.0
2023-12-18,1155629781676976109,1,6,23.0,0.0
2023-12-18,1155629781676976109,1,7,23.0,6.0
2023-12-18,1155751271702910237,1,0,0.0,0.0
2023-12-18,1155751271702910237,1,1,0.0,0.0
2023-12-18,1155751271702910237,1,2,0.0,0.0
2023-12-18,1155751271702910237,1,3,0.0,1.0
2023-12-18,1155751271702910237,1,4,1.0,0.0
2023-12-18,1155751271702910237,1,5,0.0,0.0
2023-12-18,1155751271702910237,1,6,10.0,0.0
2023-12-18,1155751271702910237,1,7,10.0,1.0
2023-12-18,1157694941702813070,1,0,0.0,0.0
2023-12-18,1157694941702813070,1,1,0.0,0.0
2023-12-18,1157694941702813070,1,2,0.0,0.0
2023-12-18,1157694941702813070,1,3,0.0,1.0
2023-12-18,1157694941702813070,1,4,1.0,0.0
2023-12-18,1157694941702813070,1,5,0.0,0.0
2023-12-18,1157694941702813070,1,6,1.0,0.0
2023-12-18,1157694941702813070,1,7,1.0,1.0
2023-12-18,1157737361702908575,1,0,0.0,0.0
2023-12-18,1157737361702908575,1,1,0.0,0.0
2023-12-18,1157737361702908575,1,2,0.0,0.0
2023-12-18,1157737361702908575,1,3,0.0,2.0
2023-12-18,1157737361702908575,1,4,2.0,0.0
2023-12-18,1157737361702908575,1,5,0.0,0.0
2023-12-18,1157737361702908575,1,6,0.0,0.0
2023-12-18,1157737361702908575,1,7,0.0,2.0
2023-12-18,1158887501684066230,1,0,0.0,0.0
2023-12-18,1158887501684066230,1,1,0.0,0.0
2023-12-18,1158887501684066230,1,2,0.0,0.0
2023-12-18,1158887501684066230,1,3,0.0,5.0
2023-12-18,1158887501684066230,1,4,5.0,0.0
2023-12-18,1158887501684066230,1,5,0.0,0.0
2023-12-18,1158887501684066230,1,6,18.0,0.0
2023-12-18,1158887501684066230,1,7,18.0,5.0
2023-12-18,1159697641686746088,1,0,0.0,0.0
2023-12-18,1159697641686746088,1,1,0.0,0.0
2023-12-18,1159697641686746088,1,2,0.0,0.0
2023-12-18,1159697641686746088,1,3,0.0,1.0
2023-12-18,1159697641686746088,1,4,1.0,0.0
2023-12-18,1159697641686746088,1,5,0.0,0.0
2023-12-18,1159697641686746088,1,6,4.0,0.0
2023-12-18,1159697641686746088,1,7,4.0,1.0
2023-12-18,1160797461695392623,1,0,0.0,0.0
2023-12-18,1160797461695392623,1,1,0.0,0.0
2023-12-18,1160797461695392623,1,2,0.0,0.0
2023-12-18,1160797461695392623,1,3,0.0,1.0
2023-12-18,1160797461695392623,1,4,1.0,0.0
2023-12-18,1160797461695392623,1,5,0.0,0.0
2023-12-18,1160797461695392623,1,6,1.0,0.0
2023-12-18,1160797461695392623,1,7,1.0,1.0
2023-12-18,1163019741693731661,1,0,5039.0,0.0
2023-12-18,1163019741693731661,1,1,2.0,0.0
2023-12-18,1163019741693731661,1,2,5039.0,2.0
2023-12-18,1163019741693731661,1,3,3.0,8.0
2023-12-18,1163019741693731661,1,4,8.0,0.0
2023-12-18,1163019741693731661,1,5,4.0,0.0
2023-12-18,1163019741693731661,1,6,29.0,0.0
2023-12-18,1163019741693731661,1,7,29.0,8.0
2023-12-18,1163275871683206001,0,0,0.0,0.0
2023-12-18,1163275871683206001,0,1,0.0,0.0
2023-12-18,1163275871683206001,0,2,0.0,0.0
2023-12-18,1163275871683206001,0,3,0.0,4.0
2023-12-18,1163275871683206001,0,4,3.0,0.0
2023-12-18,1163275871683206001,0,5,0.0,0.0
2023-12-18,1163275871683206001,0,6,5.0,0.0
2023-12-18,1163275871683206001,0,7,5.0,4.0
2023-12-18,1168603531702456677,1,0,0.0,0.0
2023-12-18,1168603531702456677,1,1,0.0,0.0
2023-12-18,1168603531702456677,1,2,0.0,0.0
2023-12-18,1168603531702456677,1,3,0.0,2.0
2023-12-18,1168603531702456677,1,4,2.0,0.0
2023-12-18,1168603531702456677,1,5,0.0,0.0
2023-12-18,1168603531702456677,1,6,2.0,0.0
2023-12-18,1168603531702456677,1,7,2.0,2.0
2023-12-18,1169099201702834528,1,0,0.0,0.0
2023-12-18,1169099201702834528,1,1,0.0,0.0
2023-12-18,1169099201702834528,1,2,0.0,0.0
2023-12-18,1169099201702834528,1,3,0.0,5.0
2023-12-18,1169099201702834528,1,4,4.0,0.0
2023-12-18,1169099201702834528,1,5,0.0,0.0
2023-12-18,1169099201702834528,1,6,12.0,0.0
2023-12-18,1169099201702834528,1,7,12.0,5.0
2023-12-18,1169195681682172395,1,0,0.0,0.0
2023-12-18,1169195681682172395,1,1,0.0,0.0
2023-12-18,1169195681682172395,1,2,0.0,0.0
2023-12-18,1169195681682172395,1,3,0.0,1.0
2023-12-18,1169195681682172395,1,4,1.0,0.0
2023-12-18,1169195681682172395,1,5,0.0,0.0
2023-12-18,1169195681682172395,1,6,7.0,0.0
2023-12-18,1169195681682172395,1,7,7.0,1.0
2023-12-18,1170389801690301289,0,0,0.0,0.0
2023-12-18,1170389801690301289,0,1,0.0,0.0
2023-12-18,1170389801690301289,0,2,0.0,0.0
2023-12-18,1170389801690301289,0,3,0.0,1.0
2023-12-18,1170389801690301289,0,4,1.0,0.0
2023-12-18,1170389801690301289,0,5,0.0,0.0
2023-12-18,1170389801690301289,0,6,1.0,0.0
2023-12-18,1170389801690301289,0,7,1.0,1.0
2023-12-18,1170612981696615732,0,0,0.0,0.0
2023-12-18,1170612981696615732,0,1,0.0,0.0
2023-12-18,1170612981696615732,0,2,0.0,0.0
2023-12-18,1170612981696615732,0,3,0.0,1.0
2023-12-18,1170612981696615732,0,4,1.0,0.0
2023-12-18,1170612981696615732,0,5,0.0,0.0
2023-12-18,1170612981696615732,0,6,2.0,0.0
2023-12-18,1170612981696615732,0,7,2.0,1.0
2023-12-18,1170886421701050238,0,0,0.0,0.0
2023-12-18,1170886421701050238,0,1,0.0,0.0
2023-12-18,1170886421701050238,0,2,0.0,0.0
2023-12-18,1170886421701050238,0,3,0.0,3.0
2023-12-18,1170886421701050238,0,4,3.0,0.0
2023-12-18,1170886421701050238,0,5,0.0,0.0
2023-12-18,1170886421701050238,0,6,11.0,0.0
2023-12-18,1170886421701050238,0,7,11.0,3.0
2023-12-18,1171154111702908082,1,0,0.0,0.0
2023-12-18,1171154111702908082,1,1,0.0,0.0
2023-12-18,1171154111702908082,1,2,0.0,0.0
2023-12-18,1171154111702908082,1,3,0.0,2.0
2023-12-18,1171154111702908082,1,4,1.0,0.0
2023-12-18,1171154111702908082,1,5,0.0,0.0
2023-12-18,1171154111702908082,1,6,2.0,0.0
2023-12-18,1171154111702908082,1,7,2.0,2.0
2023-12-18,1171331191702740146,0,0,0.0,0.0
2023-12-18,1171331191702740146,0,1,0.0,0.0
2023-12-18,1171331191702740146,0,2,0.0,0.0
2023-12-18,1171331191702740146,0,3,0.0,1.0
2023-12-18,1171331191702740146,0,4,1.0,0.0
2023-12-18,1171331191702740146,0,5,0.0,0.0
2023-12-18,1171331191702740146,0,6,0.0,0.0
2023-12-18,1171331191702740146,0,7,0.0,1.0
2023-12-18,1172569371702369514,1,0,0.0,0.0
2023-12-18,1172569371702369514,1,1,0.0,0.0
2023-12-18,1172569371702369514,1,2,0.0,0.0
2023-12-18,1172569371702369514,1,3,0.0,1.0
2023-12-18,1172569371702369514,1,4,1.0,0.0
2023-12-18,1172569371702369514,1,5,0.0,0.0
2023-12-18,1172569371702369514,1,6,1.0,0.0
2023-12-18,1172569371702369514,1,7,1.0,1.0
2023-12-18,1174910291674568698,0,0,0.0,0.0
2023-12-18,1174910291674568698,0,1,0.0,0.0
2023-12-18,1174910291674568698,0,2,0.0,0.0
2023-12-18,1174910291674568698,0,3,0.0,1.0
2023-12-18,1174910291674568698,0,4,1.0,0.0
2023-12-18,1174910291674568698,0,5,1.0,0.0
2023-12-18,1174910291674568698,0,6,4.0,0.0
2023-12-18,1174910291674568698,0,7,4.0,1.0
2023-12-18,1175052471680613658,1,0,0.0,0.0
2023-12-18,1175052471680613658,1,1,0.0,0.0
2023-12-18,1175052471680613658,1,2,0.0,0.0
2023-12-18,1175052471680613658,1,3,0.0,1.0
2023-12-18,1175052471680613658,1,4,1.0,0.0
2023-12-18,1175052471680613658,1,5,0.0,0.0
2023-12-18,1175052471680613658,1,6,2.0,0.0
2023-12-18,1175052471680613658,1,7,2.0,1.0
2023-12-18,1176613941702909131,1,0,0.0,0.0
2023-12-18,1176613941702909131,1,1,0.0,0.0
2023-12-18,1176613941702909131,1,2,0.0,0.0
2023-12-18,1176613941702909131,1,3,0.0,1.0
2023-12-18,1176613941702909131,1,4,1.0,0.0
2023-12-18,1176613941702909131,1,5,0.0,0.0
2023-12-18,1176613941702909131,1,6,2.0,0.0
2023-12-18,1176613941702909131,1,7,2.0,1.0
2023-12-18,1177142411702473614,1,0,0.0,0.0
2023-12-18,1177142411702473614,1,1,0.0,0.0
2023-12-18,1177142411702473614,1,2,0.0,0.0
2023-12-18,1177142411702473614,1,3,0.0,1.0
2023-12-18,1177142411702473614,1,4,1.0,0.0
2023-12-18,1177142411702473614,1,5,0.0,0.0
2023-12-18,1177142411702473614,1,6,0.0,0.0
2023-12-18,1177142411702473614,1,7,0.0,1.0
2023-12-18,1177368261700431883,0,0,0.0,0.0
2023-12-18,1177368261700431883,0,1,0.0,0.0
2023-12-18,1177368261700431883,0,2,0.0,0.0
2023-12-18,1177368261700431883,0,3,0.0,1.0
2023-12-18,1177368261700431883,0,4,1.0,0.0
2023-12-18,1177368261700431883,0,5,0.0,0.0
2023-12-18,1177368261700431883,0,6,3.0,0.0
2023-12-18,1177368261700431883,0,7,3.0,1.0
2023-12-18,1178683371702821065,0,0,0.0,0.0
2023-12-18,1178683371702821065,0,1,0.0,0.0
2023-12-18,1178683371702821065,0,2,0.0,0.0
2023-12-18,1178683371702821065,0,3,0.0,1.0
2023-12-18,1178683371702821065,0,4,1.0,0.0
2023-12-18,1178683371702821065,0,5,0.0,0.0
2023-12-18,1178683371702821065,0,6,1.0,0.0
2023-12-18,1178683371702821065,0,7,1.0,1.0
2023-12-18,1180823591693735055,0,0,0.0,0.0
2023-12-18,1180823591693735055,0,1,0.0,0.0
2023-12-18,1180823591693735055,0,2,0.0,0.0
2023-12-18,1180823591693735055,0,3,0.0,4.0
